id,full_name,age,gender,device_type,ad_position,browsing_history,time_of_day,click
7362,User7362,40.197363393198316,Non-Binary,Tablet,Bottom,News,Evening,0
660,User660,40.197363393198316,Non-Binary,Tablet,Bottom,Entertainment,Morning,0
2311,User2311,40.197363393198316,Female,Desktop,Bottom,Entertainment,Afternoon,1
707,User707,42.0,Female,Desktop,Top,Entertainment,Morning,0
9599,User9599,40.197363393198316,Female,Desktop,Side,Entertainment,Evening,0
24,User24,40.197363393198316,Female,Desktop,Side,Entertainment,Afternoon,1
8930,User8930,24.0,Non-Binary,Desktop,Top,Shopping,Night,0
8906,User8906,40.197363393198316,Male,Desktop,Top,Shopping,Night,1
2934,User2934,26.0,Non-Binary,Desktop,Top,Entertainment,Afternoon,1
1905,User1905,62.0,Female,Mobile,Bottom,Education,Night,1
6058,User6058,40.197363393198316,Non-Binary,Mobile,Top,Entertainment,Afternoon,0
2964,User2964,40.0,Female,Desktop,Side,Entertainment,Night,1
2124,User2124,40.197363393198316,Male,Desktop,Top,Entertainment,Evening,1
5346,User5346,30.0,Non-Binary,Tablet,Bottom,News,Morning,1
6467,User6467,30.0,Non-Binary,Desktop,Side,Entertainment,Morning,1
5295,User5295,56.0,Non-Binary,Desktop,Side,Shopping,Night,0
2174,User2174,36.0,Female,Desktop,Bottom,Entertainment,Afternoon,1
6202,User6202,40.197363393198316,Female,Desktop,Bottom,Shopping,Morning,1
518,User518,29.0,Male,Tablet,Bottom,Shopping,Morning,1
6545,User6545,40.197363393198316,Female,Desktop,Bottom,Social Media,Evening,0
8114,User8114,40.197363393198316,Female,Tablet,Bottom,Entertainment,Afternoon,0
9637,User9637,36.0,Female,Tablet,Bottom,Entertainment,Night,0
7661,User7661,48.0,Female,Mobile,Side,News,Morning,1
8285,User8285,40.197363393198316,Male,Tablet,Bottom,Entertainment,Morning,0
5881,User5881,26.0,Non-Binary,Tablet,Bottom,Entertainment,Morning,1
7065,User7065,57.0,Female,Desktop,Bottom,Entertainment,Morning,1
6959,User6959,40.197363393198316,Male,Desktop,Bottom,Entertainment,Evening,1
7688,User7688,40.197363393198316,Male,Mobile,Top,Entertainment,Evening,1
9266,User9266,38.0,Female,Mobile,Bottom,Education,Afternoon,1
6188,User6188,20.0,Male,Desktop,Bottom,Entertainment,Morning,1
9661,User9661,38.0,Female,Desktop,Bottom,Entertainment,Morning,0
5921,User5921,40.197363393198316,Female,Desktop,Side,Entertainment,Morning,1
1975,User1975,40.197363393198316,Female,Desktop,Top,Social Media,Morning,1
3217,User3217,40.197363393198316,Non-Binary,Desktop,Bottom,Education,Morning,0
1908,User1908,26.0,Male,Mobile,Bottom,Education,Evening,1
8085,User8085,35.0,Non-Binary,Mobile,Bottom,Entertainment,Evening,0
8226,User8226,40.197363393198316,Male,Tablet,Top,Entertainment,Morning,1
1647,User1647,62.0,Male,Desktop,Bottom,Social Media,Night,0
8883,User8883,40.197363393198316,Female,Mobile,Bottom,Education,Evening,1
909,User909,40.197363393198316,Female,Desktop,Top,Entertainment,Morning,0
1816,User1816,40.197363393198316,Female,Desktop,Bottom,Entertainment,Morning,0
6592,User6592,59.0,Non-Binary,Desktop,Bottom,Entertainment,Evening,0
3768,User3768,41.0,Female,Desktop,Bottom,News,Morning,0
5198,User5198,47.0,Male,Desktop,Bottom,Education,Night,1
1141,User1141,37.0,Male,Desktop,Bottom,Entertainment,Afternoon,1
3908,User3908,50.0,Female,Desktop,Bottom,Entertainment,Morning,1
3810,User3810,40.197363393198316,Non-Binary,Mobile,Bottom,Entertainment,Evening,0
491,User491,40.197363393198316,Female,Mobile,Bottom,Entertainment,Evening,0
5110,User5110,40.197363393198316,Female,Tablet,Top,Shopping,Morning,1
5942,User5942,40.197363393198316,Non-Binary,Tablet,Bottom,Social Media,Evening,1
2727,User2727,34.0,Non-Binary,Mobile,Bottom,Entertainment,Morning,1
5459,User5459,40.197363393198316,Female,Mobile,Bottom,News,Morning,0
7266,User7266,40.197363393198316,Female,Tablet,Bottom,Education,Afternoon,1
1694,User1694,40.197363393198316,Female,Mobile,Top,Entertainment,Night,0
2248,User2248,34.0,Male,Desktop,Bottom,Entertainment,Afternoon,0
3561,User3561,37.0,Female,Desktop,Bottom,Social Media,Morning,1
9473,User9473,38.0,Female,Mobile,Bottom,Social Media,Morning,0
8026,User8026,40.197363393198316,Non-Binary,Desktop,Bottom,Entertainment,Evening,0
5096,User5096,40.197363393198316,Female,Mobile,Bottom,Entertainment,Morning,0
4042,User4042,47.0,Female,Desktop,Bottom,News,Night,0
1776,User1776,39.0,Female,Mobile,Bottom,Entertainment,Morning,0
6287,User6287,40.0,Female,Tablet,Bottom,Entertainment,Morning,1
6409,User6409,52.0,Male,Desktop,Top,Entertainment,Morning,1
3543,User3543,55.0,Female,Tablet,Bottom,Entertainment,Night,1
5414,User5414,40.197363393198316,Female,Desktop,Bottom,Entertainment,Evening,1
3109,User3109,40.197363393198316,Female,Desktop,Side,Entertainment,Morning,1
3323,User3323,48.0,Female,Tablet,Side,Entertainment,Afternoon,1
6756,User6756,29.0,Non-Binary,Tablet,Side,Entertainment,Night,0
7440,User7440,40.197363393198316,Female,Desktop,Bottom,News,Evening,0
8882,User8882,47.0,Female,Mobile,Bottom,Entertainment,Night,0
966,User966,54.0,Male,Desktop,Bottom,Entertainment,Night,1
6296,User6296,29.0,Female,Desktop,Bottom,Education,Evening,1
342,User342,28.0,Female,Mobile,Side,Entertainment,Morning,0
246,User246,40.197363393198316,Non-Binary,Desktop,Bottom,Entertainment,Evening,0
1755,User1755,40.197363393198316,Non-Binary,Tablet,Bottom,News,Morning,1
1630,User1630,40.197363393198316,Female,Tablet,Side,Education,Afternoon,0
9252,User9252,33.0,Female,Mobile,Top,Entertainment,Morning,0
1127,User1127,40.197363393198316,Female,Desktop,Side,Entertainment,Afternoon,1
6153,User6153,30.0,Female,Desktop,Side,Entertainment,Morning,1
3801,User3801,26.0,Non-Binary,Desktop,Side,Entertainment,Evening,1
1296,User1296,34.0,Female,Tablet,Top,Entertainment,Morning,1
6620,User6620,52.0,Female,Tablet,Top,Education,Morning,1
9842,User9842,43.0,Non-Binary,Desktop,Top,Shopping,Afternoon,1
1214,User1214,26.0,Female,Mobile,Bottom,News,Evening,1
4457,User4457,40.197363393198316,Female,Desktop,Top,News,Night,0
3060,User3060,40.197363393198316,Male,Tablet,Bottom,Entertainment,Morning,1
7466,User7466,40.197363393198316,Female,Mobile,Bottom,Shopping,Morning,1
7266,User7266,40.197363393198316,Female,Tablet,Bottom,Entertainment,Afternoon,1
6495,User6495,40.197363393198316,Female,Tablet,Bottom,Education,Afternoon,1
6021,User6021,40.197363393198316,Non-Binary,Tablet,Bottom,Entertainment,Afternoon,0
6620,User6620,52.0,Female,Tablet,Top,Education,Morning,1
7152,User7152,32.0,Female,Tablet,Side,Entertainment,Morning,1
1503,User1503,19.0,Female,Tablet,Side,Entertainment,Afternoon,1
9157,User9157,40.197363393198316,Female,Mobile,Bottom,Entertainment,Morning,1
2129,User2129,47.0,Female,Tablet,Bottom,Social Media,Evening,1
9827,User9827,22.0,Non-Binary,Mobile,Top,Entertainment,Evening,0
2727,User2727,34.0,Non-Binary,Mobile,Bottom,Entertainment,Afternoon,1
3790,User3790,40.197363393198316,Non-Binary,Desktop,Bottom,Entertainment,Evening,0
7973,User7973,28.0,Female,Mobile,Bottom,Shopping,Morning,1
1524,User1524,24.0,Male,Mobile,Bottom,Entertainment,Night,1
3325,User3325,40.197363393198316,Male,Mobile,Bottom,Entertainment,Morning,1
5955,User5955,59.0,Female,Tablet,Side,Entertainment,Evening,1
6864,User6864,40.197363393198316,Female,Desktop,Side,Social Media,Evening,0
7661,User7661,48.0,Female,Mobile,Side,News,Morning,1
7594,User7594,33.0,Female,Desktop,Top,Entertainment,Morning,0
5329,User5329,54.0,Male,Tablet,Side,Education,Evening,1
4483,User4483,40.197363393198316,Non-Binary,Desktop,Top,News,Morning,1
5890,User5890,56.0,Female,Mobile,Bottom,News,Night,1
2535,User2535,61.0,Male,Mobile,Bottom,Shopping,Morning,0
784,User784,56.0,Non-Binary,Desktop,Top,Entertainment,Morning,0
9516,User9516,28.0,Female,Desktop,Top,Entertainment,Morning,1
4015,User4015,44.0,Male,Tablet,Side,Entertainment,Evening,1
6887,User6887,40.197363393198316,Female,Mobile,Bottom,Entertainment,Night,0
6202,User6202,40.197363393198316,Female,Tablet,Bottom,Shopping,Night,1
3803,User3803,40.197363393198316,Female,Mobile,Top,Entertainment,Morning,1
1325,User1325,40.197363393198316,Female,Desktop,Side,Entertainment,Evening,1
2311,User2311,40.197363393198316,Female,Desktop,Bottom,Entertainment,Morning,1
7498,User7498,40.197363393198316,Male,Mobile,Side,Entertainment,Morning,1
2289,User2289,40.197363393198316,Female,Desktop,Bottom,Shopping,Morning,1
8353,User8353,40.197363393198316,Female,Desktop,Bottom,Entertainment,Evening,1
6553,User6553,40.197363393198316,Female,Desktop,Bottom,Education,Morning,1
3403,User3403,40.197363393198316,Female,Desktop,Top,Entertainment,Night,1
9966,User9966,40.197363393198316,Female,Mobile,Top,Entertainment,Afternoon,1
1805,User1805,40.197363393198316,Female,Mobile,Top,Entertainment,Afternoon,1
2656,User2656,40.197363393198316,Female,Mobile,Side,Shopping,Night,0
6186,User6186,48.0,Non-Binary,Desktop,Side,Entertainment,Night,0
1975,User1975,30.0,Female,Desktop,Top,Social Media,Morning,1
7055,User7055,40.197363393198316,Female,Desktop,Bottom,Entertainment,Morning,0
5574,User5574,52.0,Female,Desktop,Bottom,Entertainment,Afternoon,1
3833,User3833,57.0,Male,Desktop,Bottom,Entertainment,Night,0
6161,User6161,61.0,Female,Tablet,Bottom,Entertainment,Morning,1
7138,User7138,26.0,Male,Desktop,Top,Social Media,Night,1
412,User412,40.197363393198316,Male,Tablet,Top,News,Evening,1
6193,User6193,29.0,Female,Desktop,Bottom,Shopping,Afternoon,1
4976,User4976,34.0,Female,Mobile,Bottom,Entertainment,Afternoon,1
1710,User1710,40.197363393198316,Female,Tablet,Side,Entertainment,Morning,1
6854,User6854,32.0,Male,Mobile,Bottom,Entertainment,Night,1
6202,User6202,40.197363393198316,Female,Desktop,Bottom,Shopping,Night,1
5082,User5082,44.0,Female,Mobile,Bottom,Shopping,Afternoon,1
7602,User7602,21.0,Male,Desktop,Bottom,Entertainment,Morning,0
1190,User1190,40.197363393198316,Non-Binary,Tablet,Bottom,Education,Morning,1
1369,User1369,40.197363393198316,Female,Desktop,Bottom,Social Media,Morning,1
9967,User9967,40.197363393198316,Female,Desktop,Side,Education,Morning,1
9611,User9611,40.197363393198316,Male,Desktop,Side,Entertainment,Afternoon,1
4057,User4057,40.197363393198316,Female,Desktop,Side,Education,Evening,1
4411,User4411,49.0,Female,Desktop,Bottom,Entertainment,Morning,0
6765,User6765,46.0,Female,Tablet,Side,Entertainment,Morning,1
7670,User7670,54.0,Female,Tablet,Top,Education,Night,1
9136,User9136,40.197363393198316,Female,Desktop,Side,Entertainment,Morning,1
7750,User7750,46.0,Female,Mobile,Side,Social Media,Morning,1
9090,User9090,41.0,Male,Desktop,Side,Entertainment,Morning,1
4793,User4793,40.197363393198316,Female,Desktop,Top,News,Morning,0
7874,User7874,33.0,Non-Binary,Tablet,Bottom,Entertainment,Evening,0
6462,User6462,36.0,Female,Tablet,Side,Education,Evening,1
6576,User6576,62.0,Female,Desktop,Bottom,Entertainment,Morning,1
3641,User3641,40.197363393198316,Female,Tablet,Top,Entertainment,Morning,1
7866,User7866,51.0,Female,Mobile,Top,Social Media,Morning,1
3118,User3118,57.0,Female,Desktop,Top,Entertainment,Evening,1
247,User247,20.0,Female,Desktop,Bottom,Entertainment,Morning,0
159,User159,52.0,Male,Tablet,Top,Entertainment,Morning,0
2060,User2060,57.0,Female,Desktop,Top,Social Media,Afternoon,0
3101,User3101,22.0,Male,Desktop,Side,Shopping,Morning,0
8208,User8208,40.197363393198316,Female,Tablet,Top,Education,Evening,1
9642,User9642,40.197363393198316,Non-Binary,Mobile,Bottom,Entertainment,Morning,1
6724,User6724,37.0,Female,Desktop,Top,Entertainment,Morning,1
2122,User2122,62.0,Non-Binary,Tablet,Side,Shopping,Night,0
6553,User6553,40.197363393198316,Female,Desktop,Bottom,Entertainment,Morning,1
9963,User9963,25.0,Female,Mobile,Bottom,Education,Night,0
468,User468,33.0,Female,Desktop,Bottom,Entertainment,Morning,0
9549,User9549,29.0,Female,Tablet,Bottom,Entertainment,Night,0
5914,User5914,40.197363393198316,Female,Tablet,Bottom,Entertainment,Afternoon,0
1041,User1041,37.0,Female,Mobile,Side,Entertainment,Morning,1
7828,User7828,29.0,Female,Tablet,Bottom,Entertainment,Morning,1
1420,User1420,62.0,Female,Desktop,Bottom,News,Morning,1
6602,User6602,40.197363393198316,Female,Desktop,Side,Entertainment,Night,1
8274,User8274,25.0,Female,Desktop,Bottom,Entertainment,Morning,0
6445,User6445,40.197363393198316,Female,Tablet,Side,Entertainment,Evening,0
393,User393,40.0,Female,Desktop,Bottom,Entertainment,Morning,1
2431,User2431,54.0,Male,Desktop,Top,Entertainment,Night,1
2129,User2129,47.0,Female,Desktop,Bottom,Social Media,Evening,1
5418,User5418,34.0,Male,Mobile,Top,Entertainment,Morning,1
1706,User1706,40.197363393198316,Female,Desktop,Bottom,Shopping,Night,1
1650,User1650,29.0,Female,Desktop,Bottom,Entertainment,Morning,1
8994,User8994,34.0,Female,Mobile,Bottom,Entertainment,Morning,1
911,User911,32.0,Non-Binary,Desktop,Top,Entertainment,Night,1
6917,User6917,40.197363393198316,Non-Binary,Mobile,Bottom,Entertainment,Afternoon,0
3325,User3325,40.197363393198316,Male,Desktop,Bottom,Education,Morning,1
3915,User3915,40.197363393198316,Female,Desktop,Side,Entertainment,Evening,1
2602,User2602,40.197363393198316,Female,Desktop,Side,Entertainment,Afternoon,1
1529,User1529,20.0,Female,Mobile,Bottom,Entertainment,Afternoon,1
749,User749,40.197363393198316,Female,Desktop,Top,News,Night,1
8817,User8817,40.197363393198316,Female,Tablet,Bottom,Education,Night,1
8515,User8515,40.197363393198316,Female,Desktop,Bottom,Entertainment,Night,1
7466,User7466,47.0,Female,Mobile,Bottom,Shopping,Morning,1
3945,User3945,40.197363393198316,Female,Desktop,Side,Social Media,Morning,0
8653,User8653,37.0,Female,Tablet,Side,News,Morning,0
773,User773,48.0,Female,Mobile,Top,Entertainment,Evening,0
5414,User5414,40.197363393198316,Female,Desktop,Bottom,Entertainment,Evening,1
8726,User8726,62.0,Female,Desktop,Side,Education,Morning,1
2290,User2290,41.0,Female,Tablet,Top,Entertainment,Morning,1
5005,User5005,49.0,Male,Desktop,Top,Entertainment,Morning,1
6438,User6438,40.197363393198316,Non-Binary,Tablet,Top,Shopping,Night,1
2017,User2017,40.197363393198316,Male,Tablet,Bottom,Shopping,Evening,1
3906,User3906,40.197363393198316,Non-Binary,Tablet,Bottom,Entertainment,Evening,1
9990,User9990,25.0,Female,Desktop,Side,Entertainment,Night,1
1041,User1041,40.197363393198316,Female,Mobile,Side,Entertainment,Morning,1
5100,User5100,42.0,Female,Desktop,Side,Shopping,Morning,1
5878,User5878,40.197363393198316,Female,Tablet,Bottom,Education,Afternoon,1
6237,User6237,32.0,Non-Binary,Mobile,Bottom,News,Morning,1
2265,User2265,40.197363393198316,Female,Desktop,Bottom,Entertainment,Night,0
1207,User1207,42.0,Female,Mobile,Bottom,Education,Evening,0
7931,User7931,35.0,Female,Desktop,Side,News,Afternoon,0
1549,User1549,56.0,Female,Desktop,Top,Entertainment,Morning,1
2373,User2373,31.0,Female,Desktop,Bottom,Social Media,Night,1
7322,User7322,40.197363393198316,Female,Desktop,Bottom,Social Media,Afternoon,1
9397,User9397,19.0,Female,Tablet,Top,Entertainment,Morning,1
9990,User9990,25.0,Male,Desktop,Side,Education,Night,1
816,User816,40.197363393198316,Female,Tablet,Bottom,Shopping,Morning,0
1240,User1240,52.0,Female,Desktop,Bottom,Entertainment,Night,0
8271,User8271,29.0,Female,Desktop,Bottom,Entertainment,Afternoon,1
9227,User9227,40.197363393198316,Female,Mobile,Bottom,Entertainment,Morning,1
8487,User8487,64.0,Female,Desktop,Bottom,Entertainment,Morning,0
5084,User5084,40.197363393198316,Non-Binary,Desktop,Side,Entertainment,Evening,1
5055,User5055,45.0,Male,Desktop,Top,Education,Morning,1
8515,User8515,40.197363393198316,Non-Binary,Mobile,Bottom,Entertainment,Night,1
9924,User9924,40.0,Non-Binary,Desktop,Top,News,Morning,0
2125,User2125,40.197363393198316,Female,Tablet,Top,Entertainment,Evening,1
4976,User4976,34.0,Female,Mobile,Bottom,Entertainment,Morning,1
3941,User3941,40.197363393198316,Female,Desktop,Bottom,Education,Afternoon,0
7466,User7466,40.197363393198316,Female,Mobile,Bottom,Entertainment,Afternoon,1
5630,User5630,40.197363393198316,Female,Tablet,Bottom,Shopping,Morning,0
2311,User2311,40.197363393198316,Female,Desktop,Bottom,Entertainment,Afternoon,1
3931,User3931,40.197363393198316,Female,Desktop,Bottom,Entertainment,Evening,0
1020,User1020,40.197363393198316,Female,Mobile,Side,Education,Morning,1
7688,User7688,57.0,Male,Desktop,Top,Entertainment,Evening,1
8736,User8736,40.197363393198316,Female,Desktop,Bottom,Education,Morning,0
6862,User6862,40.197363393198316,Male,Tablet,Bottom,Education,Morning,1
2162,User2162,40.197363393198316,Female,Desktop,Side,Social Media,Afternoon,0
2485,User2485,57.0,Female,Mobile,Bottom,News,Night,1
9220,User9220,21.0,Female,Mobile,Side,Entertainment,Night,1
3312,User3312,35.0,Male,Mobile,Bottom,Entertainment,Evening,0
7266,User7266,40.197363393198316,Female,Tablet,Bottom,Education,Afternoon,1
8961,User8961,40.197363393198316,Non-Binary,Mobile,Bottom,News,Night,0
8025,User8025,40.197363393198316,Female,Desktop,Bottom,Entertainment,Afternoon,0
3246,User3246,40.197363393198316,Female,Mobile,Top,Education,Morning,1
2117,User2117,39.0,Female,Tablet,Bottom,Entertainment,Afternoon,0
5231,User5231,40.197363393198316,Female,Desktop,Bottom,Entertainment,Night,0
4169,User4169,40.197363393198316,Male,Tablet,Bottom,Education,Night,0
8271,User8271,29.0,Female,Desktop,Bottom,Education,Afternoon,1
9550,User9550,58.0,Non-Binary,Desktop,Top,Education,Afternoon,1
9976,User9976,57.0,Male,Tablet,Top,Entertainment,Morning,0
9736,User9736,40.197363393198316,Female,Desktop,Bottom,Education,Morning,1
3132,User3132,51.0,Male,Desktop,Side,Entertainment,Afternoon,0
1549,User1549,56.0,Female,Desktop,Top,Entertainment,Morning,1
5346,User5346,30.0,Non-Binary,Desktop,Top,Entertainment,Morning,1
3299,User3299,44.0,Non-Binary,Tablet,Bottom,News,Evening,1
5425,User5425,40.197363393198316,Non-Binary,Mobile,Side,Entertainment,Afternoon,1
9676,User9676,21.0,Female,Mobile,Top,Entertainment,Morning,1
6100,User6100,40.197363393198316,Female,Desktop,Bottom,Education,Morning,1
740,User740,47.0,Female,Tablet,Side,Entertainment,Evening,0
6288,User6288,61.0,Non-Binary,Tablet,Bottom,News,Afternoon,1
315,User315,40.197363393198316,Non-Binary,Desktop,Bottom,Entertainment,Morning,1
6700,User6700,32.0,Female,Mobile,Side,Entertainment,Night,0
6132,User6132,40.197363393198316,Non-Binary,Mobile,Bottom,Entertainment,Night,0
9736,User9736,46.0,Female,Desktop,Bottom,Entertainment,Morning,1
8081,User8081,38.0,Female,Tablet,Bottom,Entertainment,Morning,1
8766,User8766,40.197363393198316,Female,Desktop,Bottom,Entertainment,Evening,0
3613,User3613,40.197363393198316,Female,Mobile,Top,Entertainment,Morning,0
8994,User8994,34.0,Female,Mobile,Bottom,Entertainment,Morning,1
5495,User5495,40.197363393198316,Male,Mobile,Bottom,News,Afternoon,1
7450,User7450,40.197363393198316,Female,Desktop,Side,Entertainment,Morning,1
9504,User9504,40.197363393198316,Male,Tablet,Top,Entertainment,Morning,1
2044,User2044,40.197363393198316,Female,Mobile,Top,News,Evening,1
5566,User5566,40.197363393198316,Non-Binary,Mobile,Bottom,Social Media,Morning,1
6099,User6099,40.197363393198316,Female,Mobile,Top,Social Media,Night,0
412,User412,40.197363393198316,Male,Tablet,Top,News,Evening,1
7993,User7993,40.197363393198316,Female,Desktop,Bottom,Entertainment,Morning,1
9819,User9819,40.197363393198316,Female,Desktop,Top,Entertainment,Morning,0
5917,User5917,32.0,Female,Tablet,Bottom,Education,Morning,0
7152,User7152,32.0,Female,Tablet,Side,Entertainment,Morning,1
